Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('B',)",abate,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,False,True,0.02147820593809223,0.8420812414422638
"('B',)",abate,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('L',)",prelate,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,21,True,True,0.7100076394194041,0.13603371575743387
"('L',)",prelate,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,3,True,True,0.2899923605805959,0.863966284242566
"('L',)",prelate,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('DH',)",father,XC,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,18,True,False,0.9963550600343054,0.00458591853250607
"('DH',)",father,CX,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,6,True,False,0.0036449399656946833,0.9954140814674939
"('DH',)",father,X,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('D',)",reduce,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,24,False,True,0.8619922092376182,0.22266694754581842
"('D',)",reduce,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,False,True,0.13800779076238173,0.7773330524541816
"('D',)",reduce,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('S',)",lessen,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0,1,0,0,17,True,True,0.8299696374352563,0.23028785982478095
"('S',)",lessen,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0,1,0,0,7,True,True,0.1700303625647437,0.7697121401752189
"('S',)",lessen,X,0.5935656925793876,0.40643430742061243,0,0,XC,0,1,0,0,0,True,True,,
"('T',)",lattice,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,18,True,True,0.7754046387452027,0.13074204946996465
"('T',)",lattice,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,6,True,True,0.22459536125479723,0.8692579505300353
"('T',)",lattice,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('K',)",locker,XC,0.6891478535557146,0.3108521464442854,0,0,XC,1,0,0,0,12,True,False,0.8542279411764705,0.2744789618560755
"('K',)",locker,CX,0.6891478535557146,0.3108521464442854,0,0,XC,1,0,0,0,12,True,False,0.1457720588235294,0.7255210381439245
"('K',)",locker,X,0.6891478535557146,0.3108521464442854,0,0,XC,1,0,0,0,0,True,False,,
"('K', 'T', 'R')",spectrum,XC,0.0,0.5620480076270282,0.43795199237297167,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.8345905172413792,0.0
"('K', 'T', 'R')",spectrum,CX,0.0,0.5620480076270282,0.43795199237297167,0.0,CX,0.25,0.25,0.25,0.25,21,True,True,0.14242097701149425,0.04513680846814459
"('K', 'T', 'R')",spectrum,CCX,0.0,0.5620480076270282,0.43795199237297167,0.0,CX,0.25,0.25,0.25,0.25,3,True,True,0.022988505747126433,0.21789494707409626
"('K', 'T', 'R')",spectrum,CCCX,0.0,0.5620480076270282,0.43795199237297167,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.7369682444577591
"('K', 'T', 'R')",spectrum,X,0.0,0.5620480076270282,0.43795199237297167,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('T',)",datum,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,20,True,True,0.7754046387452027,0.13074204946996465
"('T',)",datum,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,4,True,True,0.22459536125479723,0.8692579505300353
"('T',)",datum,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('B',)",scuba,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,22,True,False,0.9785217940619078,0.15791875855773618
"('B',)",scuba,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,2,True,False,0.02147820593809223,0.8420812414422638
"('B',)",scuba,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'G', 'R')",foreground,XC,0.0,0.9777850176131619,0.02221498238683798,0.0,CX,0,1,0,0,0,True,True,0.9310759366860348,0.0
"('R', 'G', 'R')",foreground,CX,0.0,0.9777850176131619,0.02221498238683798,0.0,CX,0,1,0,0,24,True,True,0.06872370266479663,0.028449502133712657
"('R', 'G', 'R')",foreground,CCX,0.0,0.9777850176131619,0.02221498238683798,0.0,CX,0,1,0,0,0,True,True,0.00020036064916850328,0.2217029059134322
"('R', 'G', 'R')",foreground,CCCX,0.0,0.9777850176131619,0.02221498238683798,0.0,CX,0,1,0,0,0,True,True,0.0,0.749847591952855
"('R', 'G', 'R')",foreground,X,0.0,0.9777850176131619,0.02221498238683798,0.0,CX,0,1,0,0,0,True,True,,
"('M',)",remiss,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,22,False,False,0.8871706758304696,0.20593931568754034
"('M',)",remiss,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,2,False,False,0.11282932416953037,0.7940606843124597
"('M',)",remiss,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,False,False,,
"('S', 'T')",pastime,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,1,0,0,2,True,True,0.7741129435282359,0.045423881268270745
"('S', 'T')",pastime,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,1,0,0,21,True,True,0.15858737298017658,0.12480323813807061
"('S', 'T')",pastime,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,1,0,0,1,True,True,0.06729968349158755,0.8297728805936586
"('S', 'T')",pastime,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,1,0,0,0,True,True,,
"('G',)",brigade,XC,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,19,False,True,0.9791403286978507,0.0665317480394637
"('G',)",brigade,CX,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,4,False,True,0.020859671302149177,0.9334682519605363
"('G',)",brigade,X,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,1,False,True,,
"('G', 'R')",degrade,XC,0.8576185523386181,0.14238144766138183,0.0,0,XC,1,0,0,0,24,False,True,0.9791403286978507,0.028449502133712657
"('G', 'R')",degrade,CX,0.8576185523386181,0.14238144766138183,0.0,0,XC,1,0,0,0,0,False,True,0.020859671302149177,0.2217029059134322
"('G', 'R')",degrade,CCX,0.8576185523386181,0.14238144766138183,0.0,0,XC,1,0,0,0,0,False,True,0.0,0.749847591952855
"('G', 'R')",degrade,X,0.8576185523386181,0.14238144766138183,0.0,0,XC,1,0,0,0,0,False,True,,
"('M',)",humus,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,22,True,False,0.8871706758304696,0.20593931568754034
"('M',)",humus,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,2,True,False,0.11282932416953037,0.7940606843124597
"('M',)",humus,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('K',)",psychic,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,21,True,False,0.8542279411764705,0.2744789618560755
"('K',)",psychic,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,3,True,False,0.1457720588235294,0.7255210381439245
"('K',)",psychic,X,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,0,True,False,,
"('K', 'S', 'P')",expose,XC,0.0,0.5638421970648031,0.4361578029351968,0.0,CX,0.25,0.25,0.25,0.25,0,False,True,0.8413905486148833,0.0
"('K', 'S', 'P')",expose,CX,0.0,0.5638421970648031,0.4361578029351968,0.0,CX,0.25,0.25,0.25,0.25,11,False,True,0.14358138692739453,0.02686817800167926
"('K', 'S', 'P')",expose,CCX,0.0,0.5638421970648031,0.4361578029351968,0.0,CX,0.25,0.25,0.25,0.25,12,False,True,0.015028064457722253,0.1985726280436608
"('K', 'S', 'P')",expose,CCCX,0.0,0.5638421970648031,0.4361578029351968,0.0,CX,0.25,0.25,0.25,0.25,1,False,True,0.0,0.77455919395466
"('K', 'S', 'P')",expose,X,0.0,0.5638421970648031,0.4361578029351968,0.0,CX,0.25,0.25,0.25,0.25,0,False,True,,
"('T',)",stutter,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,18,True,True,0.7754046387452027,0.13074204946996465
"('T',)",stutter,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,6,True,True,0.22459536125479723,0.8692579505300353
"('T',)",stutter,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('V',)",bevel,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,19,True,True,0.9231227651966627,0.08911379906196001
"('V',)",bevel,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,5,True,True,0.07687723480333729,0.91088620093804
"('V',)",bevel,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'D')",slander,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,1,True,True,0.6408771203971866,0.0
"('N', 'D')",slander,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,20,True,True,0.34036684595228245,0.22266694754581842
"('N', 'D')",slander,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,3,True,True,0.018756033650530957,0.7773330524541816
"('N', 'D')",slander,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('B',)",noble,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,23,True,False,0.9785217940619078,0.15791875855773618
"('B',)",noble,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,1,True,False,0.02147820593809223,0.8420812414422638
"('B',)",noble,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('L',)",alight,XC,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,18,False,True,0.7100076394194041,0.13603371575743387
"('L',)",alight,CX,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,5,False,True,0.2899923605805959,0.863966284242566
"('L',)",alight,X,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,1,False,True,,
"('R',)",forearm,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,False,True,0.9312625250501001,0.2281949382974273
"('R',)",forearm,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,24,False,True,0.06873747494989979,0.7718050617025726
"('R',)",forearm,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('L', 'D', 'K')",wildcat,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,0.7054804918779415,0.0
"('L', 'D', 'K')",wildcat,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,3,True,False,0.2881433125853955,0.0
"('L', 'D', 'K')",wildcat,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,21,True,False,0.006376195536663126,0.2744789618560755
"('L', 'D', 'K')",wildcat,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,0.0,0.7255210381439245
"('L', 'D', 'K')",wildcat,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,,
"('R', 'D')",murder,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True,0.9220238095238095,0.0
"('R', 'D')",murder,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,24,True,True,0.06805555555555555,0.22266694754581842
"('R', 'D')",murder,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True,0.009920634920634922,0.7773330524541816
"('R', 'D')",murder,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R', 'N')",furnace,XC,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,0,True,True,0.9271747805267357,0.0
"('R', 'N')",furnace,CX,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,20,True,True,0.06843575418994412,0.09269731989181215
"('R', 'N')",furnace,CCX,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,4,True,True,0.004389465283320031,0.9073026801081878
"('R', 'N')",furnace,X,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('L',)",balance,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,10,True,True,0.7100076394194041,0.13603371575743387
"('L',)",balance,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,14,True,True,0.2899923605805959,0.863966284242566
"('L',)",balance,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('P',)",rupee,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,19,False,False,0.9567634342186535,0.20405522001725626
"('P',)",rupee,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,5,False,False,0.04323656578134651,0.7959447799827438
"('P',)",rupee,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0,False,False,,
"('M',)",woman,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,19,True,True,0.8871706758304696,0.20593931568754034
"('M',)",woman,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,5,True,True,0.11282932416953037,0.7940606843124597
"('M',)",woman,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('NG',)",hanging,XC,0.0,1.0,0,0,,0,1,0,0,0,True,True,0.9787278854254423,0.0
"('NG',)",hanging,CX,0.0,1.0,0,0,,0,1,0,0,23,True,True,0.02127211457455771,1.0
"('NG',)",hanging,X,0.0,1.0,0,0,,0,1,0,0,1,True,True,,
"('T', 'SH')",nutshell,XC,0.0,1.0,0.0,0,CX,0,1,0,0,2,True,True,0.7754046387452027,0.0
"('T', 'SH')",nutshell,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,True,0.22459536125479723,0.0385617509119333
"('T', 'SH')",nutshell,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.9614382490880666
"('T', 'SH')",nutshell,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('K',)",pucker,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,15,True,True,0.8542279411764705,0.2744789618560755
"('K',)",pucker,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,8,True,True,0.1457720588235294,0.7255210381439245
"('K',)",pucker,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('N',)",innate,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,9,True,True,0.6531271960646521,0.09269731989181215
"('N',)",innate,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,15,True,True,0.34687280393534786,0.9073026801081878
"('N',)",innate,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('T',)",otter,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,18,True,False,0.7754046387452027,0.13074204946996465
"('T',)",otter,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,6,True,False,0.22459536125479723,0.8692579505300353
"('T',)",otter,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('B',)",wobble,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,21,True,False,0.9785217940619078,0.15791875855773618
"('B',)",wobble,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,3,True,False,0.02147820593809223,0.8420812414422638
"('B',)",wobble,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('F',)",define,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,22,False,True,0.9748269351793581,0.13135593220338984
"('F',)",define,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,1,False,True,0.025173064820641914,0.8686440677966102
"('F',)",define,X,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,1,False,True,,
"('R',)",coral,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,6,True,True,0.9312625250501001,0.2281949382974273
"('R',)",coral,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,18,True,True,0.06873747494989979,0.7718050617025726
"('R',)",coral,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('TH',)",pathos,XC,0.5541674119961965,0.44583258800380354,0,0,XC,0.25,0.25,0,0,20,True,False,0.9837002540220152,0.0201805629314923
"('TH',)",pathos,CX,0.5541674119961965,0.44583258800380354,0,0,XC,0.25,0.25,0,0,4,True,False,0.01629974597798476,0.9798194370685077
"('TH',)",pathos,X,0.5541674119961965,0.44583258800380354,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('S', 'T')",roister,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,13,True,False,0.7741129435282359,0.045423881268270745
"('S', 'T')",roister,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,7,True,False,0.15858737298017658,0.12480323813807061
"('S', 'T')",roister,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,4,True,False,0.06729968349158755,0.8297728805936586
"('S', 'T')",roister,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,0,True,False,,
"('N', 'JH')",fungi,XC,0.0,0.8521537054669897,0.14784629453301024,0,CX,0.25,0.25,0.25,0,0,True,True,0.6500209819555182,0.0
"('N', 'JH')",fungi,CX,0.0,0.8521537054669897,0.14784629453301024,0,CX,0.25,0.25,0.25,0,22,True,True,0.3452231081270108,0.07356264122520714
"('N', 'JH')",fungi,CCX,0.0,0.8521537054669897,0.14784629453301024,0,CX,0.25,0.25,0.25,0,1,True,True,0.004755909917470974,0.9264373587747929
"('N', 'JH')",fungi,X,0.0,0.8521537054669897,0.14784629453301024,0,CX,0.25,0.25,0.25,0,1,True,True,,
"('V',)",revolt,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,23,False,True,0.9231227651966627,0.08911379906196001
"('V',)",revolt,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,1,False,True,0.07687723480333729,0.91088620093804
"('V',)",revolt,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('B',)",kibbutz,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,20,False,True,0.9785217940619078,0.15791875855773618
"('B',)",kibbutz,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,4,False,True,0.02147820593809223,0.8420812414422638
"('B',)",kibbutz,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('K', 'S', 'P', 'L')",explode,XC,0.0,0.5219680763534639,0.4780319236465361,0.0,CX,0.25,0.25,0.25,0.25,0,False,True,0.8413905486148833,0.0
"('K', 'S', 'P', 'L')",explode,CX,0.0,0.5219680763534639,0.4780319236465361,0.0,CX,0.25,0.25,0.25,0.25,5,False,True,0.14358138692739453,0.0171919770773639
"('K', 'S', 'P', 'L')",explode,CCX,0.0,0.5219680763534639,0.4780319236465361,0.0,CX,0.25,0.25,0.25,0.25,18,False,True,0.015028064457722253,0.1504297994269341
"('K', 'S', 'P', 'L')",explode,CCCX,0.0,0.5219680763534639,0.4780319236465361,0.0,CX,0.25,0.25,0.25,0.25,1,False,True,0.0,0.832378223495702
"('K', 'S', 'P', 'L')",explode,X,0.0,0.5219680763534639,0.4780319236465361,0.0,CX,0.25,0.25,0.25,0.25,0,False,True,,
"('V',)",ivory,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,19,True,False,0.9231227651966627,0.08911379906196001
"('V',)",ivory,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,4,True,False,0.07687723480333729,0.91088620093804
"('V',)",ivory,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'S')",ersatz,XC,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,2,True,True,0.9266201395812561,0.0
"('R', 'S')",ersatz,CX,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,20,True,True,0.06839481555333997,0.23028785982478095
"('R', 'S')",ersatz,CCX,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,1,True,True,0.004985044865403789,0.7697121401752189
"('R', 'S')",ersatz,X,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,1,True,True,,
"('CH', 'HH')",beachhead,XC,0.0,1.0,0.0,0,CX,0,1,0,0,3,True,False,0.9795531197301854,0.0
"('CH', 'HH')",beachhead,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,True,False,0.0204468802698145,0.12413956800379777
"('CH', 'HH')",beachhead,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.0,0.8758604319962022
"('CH', 'HH')",beachhead,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,,
"('ZH',)",treasure,XC,0.14377204380917025,0.8562279561908298,0,0,XC,0.25,0.25,0,0,20,True,True,0.9967824967824969,0.0005417118093174432
"('ZH',)",treasure,CX,0.14377204380917025,0.8562279561908298,0,0,XC,0.25,0.25,0,0,4,True,True,0.0032175032175032173,0.9994582881906826
"('ZH',)",treasure,X,0.14377204380917025,0.8562279561908298,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('L',)",balloon,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,21,False,True,0.7100076394194041,0.13603371575743387
"('L',)",balloon,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,3,False,True,0.2899923605805959,0.863966284242566
"('L',)",balloon,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('L', 'S')",ulcer,XC,0.0,0.9878230567097644,0.012176943290235533,0,CX,0.25,0.25,0.25,0,0,True,True,0.7092490842490843,0.0
"('L', 'S')",ulcer,CX,0.0,0.9878230567097644,0.012176943290235533,0,CX,0.25,0.25,0.25,0,21,True,True,0.2896825396825397,0.23028785982478095
"('L', 'S')",ulcer,CCX,0.0,0.9878230567097644,0.012176943290235533,0,CX,0.25,0.25,0.25,0,3,True,True,0.0010683760683760685,0.7697121401752189
"('L', 'S')",ulcer,X,0.0,0.9878230567097644,0.012176943290235533,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'S')",cancel,XC,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,True,True,0.6241773002014774,0.0
"('N', 'S')",cancel,CX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,23,True,True,0.3314976494291471,0.23028785982478095
"('N', 'S')",cancel,CCX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,1,True,True,0.04432505036937542,0.7697121401752189
"('N', 'S')",cancel,X,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('V',)",thriving,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,17,True,False,0.9231227651966627,0.08911379906196001
"('V',)",thriving,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,7,True,False,0.07687723480333729,0.91088620093804
"('V',)",thriving,X,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,0,True,False,,
"('M',)",mimic,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0,0,0,0,13,True,True,0.8871706758304696,0.20593931568754034
"('M',)",mimic,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0,0,0,0,11,True,True,0.11282932416953037,0.7940606843124597
"('M',)",mimic,X,0.6709716053288722,0.3290283946711278,0,0,XC,0,0,0,0,0,True,True,,
"('D',)",today,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,22,False,True,0.8619922092376182,0.22266694754581842
"('D',)",today,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,2,False,True,0.13800779076238173,0.7773330524541816
