Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency
"('Z',)",nuzzle,X,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,0
"('T',)",brittle,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,15
"('T',)",brittle,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,7
"('T',)",brittle,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('F',)",office,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,19
"('F',)",office,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,3
"('F',)",office,X,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,0
"('L',)",veiling,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,10
"('L',)",veiling,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,12
"('L',)",veiling,X,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,0
"('N', 'D')",candle,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,2
"('N', 'D')",candle,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,19
"('N', 'D')",candle,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,1
"('N', 'D')",candle,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('D',)",odor,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,20
"('D',)",odor,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,2
"('D',)",odor,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0
"('S',)",muscle,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,16
"('S',)",muscle,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,5
"('S',)",muscle,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,1
"('R', 'D')",mordant,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0
"('R', 'D')",mordant,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,20
"('R', 'D')",mordant,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0
"('R', 'D')",mordant,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,2
"('B', 'S')",obscene,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,3
"('B', 'S')",obscene,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,18
"('B', 'S')",obscene,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1
"('B', 'S')",obscene,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('K',)",occult,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,20
"('K',)",occult,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,2
"('K',)",occult,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('B', 'T')",obtuse,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('B', 'T')",obtuse,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22
"('B', 'T')",obtuse,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('B', 'T')",obtuse,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('B', 'S')",subside,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('B', 'S')",subside,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22
"('B', 'S')",subside,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('B', 'S')",subside,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('S', 'T')",pastor,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,13
"('S', 'T')",pastor,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,7
"('S', 'T')",pastor,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,2
"('S', 'T')",pastor,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,0
"('V',)",nova,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,19
"('V',)",nova,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,3
"('V',)",nova,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0
"('TH',)",nothing,XC,0.5541674119961965,0.44583258800380354,0,0,XC,1,0,0,0,16
"('TH',)",nothing,CX,0.5541674119961965,0.44583258800380354,0,0,XC,1,0,0,0,6
"('TH',)",nothing,X,0.5541674119961965,0.44583258800380354,0,0,XC,1,0,0,0,0
"('P', 'S')",capsize,XC,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,0
"('P', 'S')",capsize,CX,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,21
"('P', 'S')",capsize,CCX,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,1
"('P', 'S')",capsize,X,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,0
"('N', 'S')",gainsay,XC,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,0
"('N', 'S')",gainsay,CX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,20
"('N', 'S')",gainsay,CCX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,0
"('N', 'S')",gainsay,X,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,2
"('T',)",noted,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,17
"('T',)",noted,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,5
"('T',)",noted,X,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,0
"('D',)",noodle,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,20
"('D',)",noodle,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,2
"('D',)",noodle,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0
"('G',)",nugget,XC,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,18
"('G',)",nugget,CX,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,4
"('G',)",nugget,X,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,0
"('S', 'K')",cascade,XC,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,6
"('S', 'K')",cascade,CX,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,16
"('S', 'K')",cascade,CCX,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,0
"('S', 'K')",cascade,X,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,0
"('T',)",tattle,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,14
"('T',)",tattle,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,8
"('T',)",tattle,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('L',)",ballad,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11
"('L',)",ballad,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11
"('L',)",ballad,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('T',)",mutton,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,12
"('T',)",mutton,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,10
"('T',)",mutton,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('R', 'T')",cartel,XC,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,0
"('R', 'T')",cartel,CX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,21
"('R', 'T')",cartel,CCX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,1
"('R', 'T')",cartel,X,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,0
"('R', 'B', 'L')",warbler,XC,0.0,0.8947501902104997,0.1052498097895004,0.0,CX,0,0,1,0,0
"('R', 'B', 'L')",warbler,CX,0.0,0.8947501902104997,0.1052498097895004,0.0,CX,0,0,1,0,18
"('R', 'B', 'L')",warbler,CCX,0.0,0.8947501902104997,0.1052498097895004,0.0,CX,0,0,1,0,3
"('R', 'B', 'L')",warbler,CCCX,0.0,0.8947501902104997,0.1052498097895004,0.0,CX,0,0,1,0,0
"('R', 'B', 'L')",warbler,X,0.0,0.8947501902104997,0.1052498097895004,0.0,CX,0,0,1,0,1
"('N', 'T')",canto,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0
"('N', 'T')",canto,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,19
"('N', 'T')",canto,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,1
"('N', 'T')",canto,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,2
"('L',)",ally,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,4
"('L',)",ally,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,17
"('L',)",ally,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,1
"('K',)",soccer,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18
"('K',)",soccer,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,4
"('K',)",soccer,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('S', 'T')",pistil,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,5
"('S', 'T')",pistil,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,13
"('S', 'T')",pistil,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,4
"('S', 'T')",pistil,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,0
"('N',)",canal,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,19
"('N',)",canal,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,2
"('N',)",canal,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,1
"('M', 'P')",pimple,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('M', 'P')",pimple,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,18
"('M', 'P')",pimple,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,4
"('M', 'P')",pimple,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('JH',)",pigeon,XC,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,18
"('JH',)",pigeon,CX,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,4
"('JH',)",pigeon,X,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,0
"('V',)",seven,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,15
"('V',)",seven,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,7
"('V',)",seven,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0
"('T',)",booty,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,18
"('T',)",booty,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,4
"('T',)",booty,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('K',)",placard,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,14
"('K',)",placard,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,8
"('K',)",placard,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('D',)",model,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,21
"('D',)",model,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,1
"('D',)",model,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0
"('K',)",placate,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,21
"('K',)",placate,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,1
"('K',)",placate,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('M',)",bowman,XC,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,21
"('M',)",bowman,CX,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,1
"('M',)",bowman,X,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,0
"('T', 'F')",pitfall,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('T', 'F')",pitfall,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22
"('T', 'F')",pitfall,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('T', 'F')",pitfall,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('N', 'D')",slender,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('N', 'D')",slender,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,18
"('N', 'D')",slender,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,4
"('N', 'D')",slender,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('T',)",pity,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,19
"('T',)",pity,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,3
"('T',)",pity,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('K', 'CH')",picture,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('K', 'CH')",picture,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,17
"('K', 'CH')",picture,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,3
"('K', 'CH')",picture,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('K', 'N')",picnic,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1
"('K', 'N')",picnic,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21
"('K', 'N')",picnic,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('K', 'N')",picnic,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('S', 'M')",piecemeal,XC,0.10089233374584773,0.8991076662541523,0.0,0,XC,0,1,0,0,2
"('S', 'M')",piecemeal,CX,0.10089233374584773,0.8991076662541523,0.0,0,XC,0,1,0,0,20
"('S', 'M')",piecemeal,CCX,0.10089233374584773,0.8991076662541523,0.0,0,XC,0,1,0,0,0
"('S', 'M')",piecemeal,X,0.10089233374584773,0.8991076662541523,0.0,0,XC,0,1,0,0,0
"('L', 'Y')",brilliant,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('L', 'Y')",brilliant,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20
"('L', 'Y')",brilliant,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('L', 'Y')",brilliant,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('R',)",sorrel,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,6
"('R',)",sorrel,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,16
"('R',)",sorrel,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('L',)",phylum,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,22
"('L',)",phylum,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('L',)",phylum,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('R', 'M')",carmine,XC,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0
"('R', 'M')",carmine,CX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,21
"('R', 'M')",carmine,CCX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0
"('R', 'M')",carmine,X,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,1
"('L',)",pilot,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,22
"('L',)",pilot,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('L',)",pilot,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('L', 'G', 'R')",pilgrim,XC,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('L', 'G', 'R')",pilgrim,CX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,22
"('L', 'G', 'R')",pilgrim,CCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('L', 'G', 'R')",pilgrim,CCCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('L', 'G', 'R')",pilgrim,X,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('N',)",monarch,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,10
"('N',)",monarch,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,12
"('N',)",monarch,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0
"('L',)",pillar,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,12
"('L',)",pillar,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,10
"('L',)",pillar,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('B',)",bauble,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,20
"('B',)",bauble,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,2
"('B',)",bauble,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0
"('B',)",booby,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0,0,0,0,15
"('B',)",booby,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0,0,0,0,7
"('B',)",booby,X,0.8952201829345698,0.10477981706543017,0,0,XC,0,0,0,0,0
"('P', 'S', 'T')",upstate,XC,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,1
"('P', 'S', 'T')",upstate,CX,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,19
"('P', 'S', 'T')",upstate,CCX,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,2
"('P', 'S', 'T')",upstate,CCCX,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,0
"('P', 'S', 'T')",upstate,X,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,0
"('T', 'W')",catwalk,XC,0.2693205263930638,0.7306794736069362,0.0,0,XC,0,1,0,0,1
"('T', 'W')",catwalk,CX,0.2693205263930638,0.7306794736069362,0.0,0,XC,0,1,0,0,21
"('T', 'W')",catwalk,CCX,0.2693205263930638,0.7306794736069362,0.0,0,XC,0,1,0,0,0
"('T', 'W')",catwalk,X,0.2693205263930638,0.7306794736069362,0.0,0,XC,0,1,0,0,0
"('K', 'F')",breakfast,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('K', 'F')",breakfast,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21
"('K', 'F')",breakfast,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('K', 'F')",breakfast,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('L',)",polar,XC,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,18
"('L',)",polar,CX,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,4
"('L',)",polar,X,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,0
"('K',)",pokey,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18
"('K',)",pokey,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,4
"('K',)",pokey,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('K',)",mecca,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,13
"('K',)",mecca,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,9
"('K',)",mecca,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('SH',)",caution,XC,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,22
"('SH',)",caution,CX,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0
"('SH',)",caution,X,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0
"('S', 'Y')",misuse,XC,0.0,1.0,0.0,0,CX,0,1,0,0,4
"('S', 'Y')",misuse,CX,0.0,1.0,0.0,0,CX,0,1,0,0,18
"('S', 'Y')",misuse,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('S', 'Y')",misuse,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('F',)",defend,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,21
"('F',)",defend,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,1
"('F',)",defend,X,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,0
"('T',)",platter,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,18
"('T',)",platter,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,4
"('T',)",platter,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('L', 'D')",holdup,XC,0.0,0.9282887108162908,0.07171128918370917,0,CX,0,0,1,0,0
"('L', 'D')",holdup,CX,0.0,0.9282887108162908,0.07171128918370917,0,CX,0,0,1,0,7
"('L', 'D')",holdup,CCX,0.0,0.9282887108162908,0.07171128918370917,0,CX,0,0,1,0,15
"('L', 'D')",holdup,X,0.0,0.9282887108162908,0.07171128918370917,0,CX,0,0,1,0,0
"('N',)",weeny,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,19
"('N',)",weeny,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,3
"('N',)",weeny,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0
"('B',)",fiber,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,21
"('B',)",fiber,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,1
"('B',)",fiber,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0
"('L',)",polo,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,21
"('L',)",polo,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,1
"('L',)",polo,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('V',)",scavenge,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,17
"('V',)",scavenge,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,5
"('V',)",scavenge,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0
"('M', 'P')",pompous,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0,0,1,0,2
"('M', 'P')",pompous,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0,0,1,0,18
"('M', 'P')",pompous,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0,0,1,0,2
"('M', 'P')",pompous,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0,0,1,0,0
"('S',)",tussle,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,10
"('S',)",tussle,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,12
"('S',)",tussle,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0
"('V',)",cavern,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,19
"('V',)",cavern,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,3
"('V',)",cavern,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0
"('L', 'S', 'T')",pollster,XC,0.0,0.98996852414655,0.01003147585345008,0.0,CX,1,0,0,0,0
"('L', 'S', 'T')",pollster,CX,0.0,0.98996852414655,0.01003147585345008,0.0,CX,1,0,0,0,20
"('L', 'S', 'T')",pollster,CCX,0.0,0.98996852414655,0.01003147585345008,0.0,CX,1,0,0,0,1
"('L', 'S', 'T')",pollster,CCCX,0.0,0.98996852414655,0.01003147585345008,0.0,CX,1,0,0,0,0
"('L', 'S', 'T')",pollster,X,0.0,0.98996852414655,0.01003147585345008,0.0,CX,1,0,0,0,1
"('B',)",above,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,21
"('B',)",above,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,1
"('B',)",above,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0
"('N', 'CH')",poncho,XC,0.0,0.7308843224702862,0.2691156775297139,0,CX,0.25,0.25,0.25,0,2
"('N', 'CH')",poncho,CX,0.0,0.7308843224702862,0.2691156775297139,0,CX,0.25,0.25,0.25,0,19
"('N', 'CH')",poncho,CCX,0.0,0.7308843224702862,0.2691156775297139,0,CX,0.25,0.25,0.25,0,1
"('N', 'CH')",poncho,X,0.0,0.7308843224702862,0.2691156775297139,0,CX,0.25,0.25,0.25,0,0
"('T',)",plating,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,19
"('T',)",plating,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,3
"('T',)",plating,X,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,0
