Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('K',)",stucco,XC,0.7122404618686946,0.28775953813130534,0,0,XC,0.25,0.25,0,0,11,True,True,0.882477626000942,0.2479055074852356
"('K',)",stucco,CX,0.7122404618686946,0.28775953813130534,0,0,XC,0.25,0.25,0,0,9,True,True,0.11752237399905792,0.7520944925147645
"('K',)",stucco,X,0.7122404618686946,0.28775953813130534,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('S', 'T')",lustre,XC,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,8,True,True,0.7905897246544993,0.0523990860624524
"('S', 'T')",lustre,CX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,12,True,True,0.15624010971621474,0.11348057882711349
"('S', 'T')",lustre,CCX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,0.053170165629285775,0.8341203351104342
"('S', 'T')",lustre,X,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('V',)",proverb,XC,0.5737859575335379,0.426214042466462,0,0,XC,1,0,0,0,20,True,False,0.9457344775365977,0.07170706899474488
"('V',)",proverb,CX,0.5737859575335379,0.426214042466462,0,0,XC,1,0,0,0,0,True,False,0.05426552246340232,0.9282929310052551
"('V',)",proverb,X,0.5737859575335379,0.426214042466462,0,0,XC,1,0,0,0,0,True,False,,
"('M', 'B')",nimble,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,True,True,0.9103498542274052,0.0
"('M', 'B')",nimble,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,17,True,True,0.08965014577259474,0.15676008623344626
"('M', 'B')",nimble,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.0,0.8432399137665537
"('M', 'B')",nimble,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('L', 'Y')",milieu,XC,0.014289391642593598,0.9857106083574063,0.0,0,CX,0.25,0.25,0.25,0,5,False,True,0.7553674024795888,0.00017574692442882248
"('L', 'Y')",milieu,CX,0.014289391642593598,0.9857106083574063,0.0,0,CX,0.25,0.25,0.25,0,13,False,True,0.24463259752041122,0.0374340949033392
"('L', 'Y')",milieu,CCX,0.014289391642593598,0.9857106083574063,0.0,0,CX,0.25,0.25,0.25,0,1,False,True,0.0,0.962390158172232
"('L', 'Y')",milieu,X,0.014289391642593598,0.9857106083574063,0.0,0,CX,0.25,0.25,0.25,0,1,False,True,,
"('M',)",primate,XC,0.7166613943220214,0.2833386056779786,0,0,XC,0.25,0.25,0,0,19,True,False,0.9103498542274052,0.1994152046783626
"('M',)",primate,CX,0.7166613943220214,0.2833386056779786,0,0,XC,0.25,0.25,0,0,1,True,False,0.08965014577259474,0.8005847953216375
"('M',)",primate,X,0.7166613943220214,0.2833386056779786,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('K',)",stocking,XC,0.7122404618686946,0.28775953813130534,0,0,XC,0,1,0,0,15,True,False,0.882477626000942,0.2479055074852356
"('K',)",stocking,CX,0.7122404618686946,0.28775953813130534,0,0,XC,0,1,0,0,5,True,False,0.11752237399905792,0.7520944925147645
"('K',)",stocking,X,0.7122404618686946,0.28775953813130534,0,0,XC,0,1,0,0,0,True,False,,
"('NG', 'L')",strongly,XC,0.0,1.0,0.0,0,CX,0,1,0,0,2,True,True,0.8940586972083034,0.0
"('NG', 'L')",strongly,CX,0.0,1.0,0.0,0,CX,0,1,0,0,18,True,True,0.10594130279169646,0.1299650460756276
"('NG', 'L')",strongly,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8700349539243725
"('NG', 'L')",strongly,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('P',)",opus,XC,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,18,True,False,0.9565994383456726,0.1854826714264465
"('P',)",opus,CX,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,2,True,False,0.043400561654327284,0.8145173285735534
"('P',)",opus,X,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'T')",frontal,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,0,1,0,1,True,True,0.6664295242329924,0.0
"('N', 'T')",frontal,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,0,1,0,17,True,True,0.25842596709648724,0.119755666291593
"('N', 'T')",frontal,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,0,1,0,2,True,True,0.07514450867052024,0.8802443337084069
"('N', 'T')",frontal,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,0,1,0,0,True,True,,
"('T',)",glottis,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,16,True,False,0.8192850114791734,0.119755666291593
"('T',)",glottis,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,3,True,False,0.18071498852082649,0.8802443337084069
"('T',)",glottis,X,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,1,True,False,,
"('S', 'T')",spastic,XC,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,5,True,True,0.7905897246544993,0.0523990860624524
"('S', 'T')",spastic,CX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,14,True,True,0.15624010971621474,0.11348057882711349
"('S', 'T')",spastic,CCX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,1,True,True,0.053170165629285775,0.8341203351104342
"('S', 'T')",spastic,X,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('R', 'M')",dormant,XC,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,True,True,0.9392154405313949,0.0
"('R', 'M')",dormant,CX,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,19,True,True,0.05552074194761248,0.1994152046783626
"('R', 'M')",dormant,CCX,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,1,True,True,0.0052638175209926055,0.8005847953216375
"('R', 'M')",dormant,X,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N',)",guinea,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,15,True,True,0.7205769230769231,0.0939774983454666
"('N',)",guinea,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,4,True,True,0.27942307692307683,0.9060225016545335
"('N',)",guinea,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('V',)",ovoid,XC,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,20,True,False,0.9457344775365977,0.07170706899474488
"('V',)",ovoid,CX,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,0,True,False,0.05426552246340232,0.9282929310052551
"('V',)",ovoid,X,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('L', 'K', 'R')",fulcrum,XC,0.0,0.9699864629665442,0.03001353703345582,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.7544548474781033,0.0
"('L', 'K', 'R')",fulcrum,CX,0.0,0.9699864629665442,0.03001353703345582,0.0,CX,0.25,0.25,0.25,0.25,20,True,True,0.2443370582905466,0.034084661902144035
"('L', 'K', 'R')",fulcrum,CCX,0.0,0.9699864629665442,0.03001353703345582,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.001208094231350045,0.2133040131940627
"('L', 'K', 'R')",fulcrum,CCCX,0.0,0.9699864629665442,0.03001353703345582,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.7526113249037932
"('L', 'K', 'R')",fulcrum,X,0.0,0.9699864629665442,0.03001353703345582,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('G',)",smuggle,XC,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,15,True,True,0.9832065074783523,0.06393162393162394
"('G',)",smuggle,CX,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,5,True,True,0.01679349252164786,0.936068376068376
"('G',)",smuggle,X,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('T',)",goatee,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,20,True,False,0.8192850114791734,0.119755666291593
"('T',)",goatee,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,0.18071498852082649,0.8802443337084069
"('T',)",goatee,X,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('M', 'P')",compile,XC,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,False,True,0.9048539000241487,0.0
"('M', 'P')",compile,CX,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,20,False,True,0.08910891089108909,0.1854826714264465
"('M', 'P')",compile,CCX,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,False,True,0.006037189084762133,0.8145173285735534
"('M', 'P')",compile,X,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('P', 'S', 'T')",capstan,XC,0.0,0.7915217303033174,0.17141967705696842,0.03705859263971414,CX,0.25,0.25,0.25,0.25,0,True,True,0.9523446435379336,0.0
"('P', 'S', 'T')",capstan,CX,0.0,0.7915217303033174,0.17141967705696842,0.03705859263971414,CX,0.25,0.25,0.25,0.25,18,True,True,0.043207523192273466,0.0523990860624524
"('P', 'S', 'T')",capstan,CCX,0.0,0.7915217303033174,0.17141967705696842,0.03705859263971414,CX,0.25,0.25,0.25,0.25,1,True,True,0.0043207523192273466,0.11348057882711349
"('P', 'S', 'T')",capstan,CCCX,0.0,0.7915217303033174,0.17141967705696842,0.03705859263971414,CX,0.25,0.25,0.25,0.25,0,True,True,0.0001270809505655102,0.8341203351104342
"('P', 'S', 'T')",capstan,X,0.0,0.7915217303033174,0.17141967705696842,0.03705859263971414,CX,0.25,0.25,0.25,0.25,1,True,True,,
"('L',)",calif,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,14,True,True,0.7553674024795888,0.1299650460756276
"('L',)",calif,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,5,True,True,0.24463259752041122,0.8700349539243725
"('L',)",calif,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('S',)",aside,XC,0.5857147118969894,0.41428528810301046,0,0,XC,1,0,0,0,20,False,True,0.8349860724233983,0.2183842420782187
"('S',)",aside,CX,0.5857147118969894,0.41428528810301046,0,0,XC,1,0,0,0,0,False,True,0.16501392757660163,0.7816157579217813
"('S',)",aside,X,0.5857147118969894,0.41428528810301046,0,0,XC,1,0,0,0,0,False,True,,
"('SH',)",spatial,XC,0.6197799593395078,0.38022004066049225,0,0,XC,0,1,0,0,19,True,False,0.9708511465215701,0.04665738161559889
"('SH',)",spatial,CX,0.6197799593395078,0.38022004066049225,0,0,XC,0,1,0,0,0,True,False,0.029148853478429843,0.953342618384401
"('SH',)",spatial,X,0.6197799593395078,0.38022004066049225,0,0,XC,0,1,0,0,1,True,False,,
"('D', 'R')",squadron,XC,0.36686139486309194,0.633138605136908,0.0,0,XC,0.25,0.25,0.25,0,16,True,False,0.8771067415730337,0.017612524461839533
"('D', 'R')",squadron,CX,0.36686139486309194,0.633138605136908,0.0,0,XC,0.25,0.25,0.25,0,4,True,False,0.12289325842696627,0.21694157114900758
"('D', 'R')",squadron,CCX,0.36686139486309194,0.633138605136908,0.0,0,XC,0.25,0.25,0.25,0,0,True,False,0.0,0.7654459043891529
"('D', 'R')",squadron,X,0.36686139486309194,0.633138605136908,0.0,0,XC,0.25,0.25,0.25,0,0,True,False,,
"('T',)",cattle,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,16,True,True,0.8192850114791734,0.119755666291593
"('T',)",cattle,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,4,True,True,0.18071498852082649,0.8802443337084069
"('T',)",cattle,X,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('M',)",dimmer,XC,0.7166613943220214,0.2833386056779786,0,0,XC,1,0,0,0,10,True,True,0.9103498542274052,0.1994152046783626
"('M',)",dimmer,CX,0.7166613943220214,0.2833386056779786,0,0,XC,1,0,0,0,10,True,True,0.08965014577259474,0.8005847953216375
"('M',)",dimmer,X,0.7166613943220214,0.2833386056779786,0,0,XC,1,0,0,0,0,True,True,,
"('SH',)",spacious,XC,0.6197799593395078,0.38022004066049225,0,0,XC,0,1,0,0,18,True,False,0.9708511465215701,0.04665738161559889
"('SH',)",spacious,CX,0.6197799593395078,0.38022004066049225,0,0,XC,0,1,0,0,2,True,False,0.029148853478429843,0.953342618384401
"('SH',)",spacious,X,0.6197799593395078,0.38022004066049225,0,0,XC,0,1,0,0,0,True,False,,
"('K', 'L')",mukluk,XC,0.619020329456478,0.38097967054352194,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,0.882477626000942,0.02735280482151136
"('K', 'L')",mukluk,CX,0.619020329456478,0.38097967054352194,0.0,0,XC,0.25,0.25,0.25,0,20,True,True,0.11752237399905792,0.12641013753670222
"('K', 'L')",mukluk,CCX,0.619020329456478,0.38097967054352194,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,0.0,0.8462370576417865
"('K', 'L')",mukluk,X,0.619020329456478,0.38097967054352194,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('P', 'SH')",upshot,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1,True,True,0.9565994383456726,0.0
"('P', 'SH')",upshot,CX,0.0,1.0,0.0,0,CX,0,1,0,0,19,True,True,0.043400561654327284,0.04665738161559889
"('P', 'SH')",upshot,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.953342618384401
"('P', 'SH')",upshot,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('R', 'M')",germane,XC,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,False,True,0.9392154405313949,0.0
"('R', 'M')",germane,CX,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,20,False,True,0.05552074194761248,0.1994152046783626
"('R', 'M')",germane,CCX,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,False,True,0.0052638175209926055,0.8005847953216375
"('R', 'M')",germane,X,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('S', 'CH')",gesture,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.8349860724233983,0.0
"('S', 'CH')",gesture,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,17,True,True,0.16501392757660163,0.03557590700951039
"('S', 'CH')",gesture,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,True,True,0.0,0.9644240929904896
"('S', 'CH')",gesture,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('P',)",lapel,XC,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,17,False,True,0.9565994383456726,0.1854826714264465
"('P',)",lapel,CX,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,3,False,True,0.043400561654327284,0.8145173285735534
"('P',)",lapel,X,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('F',)",preface,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,17,True,True,0.9801203243526027,0.1375019688139865
"('F',)",preface,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,3,True,True,0.019879675647397326,0.8624980311860135
"('F',)",preface,X,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'F')",infest,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.7205769230769231,0.0
"('N', 'F')",infest,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True,0.27942307692307683,0.1375019688139865
"('N', 'F')",infest,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.8624980311860135
"('N', 'F')",infest,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('V',)",proven,XC,0.5737859575335379,0.426214042466462,0,0,XC,0,1,0,0,14,True,False,0.9457344775365977,0.07170706899474488
"('V',)",proven,CX,0.5737859575335379,0.426214042466462,0,0,XC,0,1,0,0,6,True,False,0.05426552246340232,0.9282929310052551
"('V',)",proven,X,0.5737859575335379,0.426214042466462,0,0,XC,0,1,0,0,0,True,False,,
"('L',)",colloid,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,12,True,False,0.7553674024795888,0.1299650460756276
"('L',)",colloid,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,8,True,False,0.24463259752041122,0.8700349539243725
"('L',)",colloid,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('S', 'T', 'R')",mistress,XC,0.38482596676130915,0.22519998304911515,0.3899740501895757,0.0,XC,0.25,0.25,0.25,0.25,1,True,True,0.7905897246544993,0.013851533082302313
"('S', 'T', 'R')",mistress,CX,0.38482596676130915,0.22519998304911515,0.3899740501895757,0.0,XC,0.25,0.25,0.25,0.25,19,True,True,0.15624010971621474,0.04101667563206024
"('S', 'T', 'R')",mistress,CCX,0.38482596676130915,0.22519998304911515,0.3899740501895757,0.0,XC,0.25,0.25,0.25,0.25,0,True,True,0.053170165629285775,0.20871436256051645
"('S', 'T', 'R')",mistress,CCCX,0.38482596676130915,0.22519998304911515,0.3899740501895757,0.0,XC,0.25,0.25,0.25,0.25,0,True,True,0.0,0.7364174287251211
"('S', 'T', 'R')",mistress,X,0.38482596676130915,0.22519998304911515,0.3899740501895757,0.0,XC,0.25,0.25,0.25,0.25,0,True,True,,
"('NG', 'K')",conquer,XC,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,0,True,False,0.8869688720558646,0.0
"('NG', 'K')",conquer,CX,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,20,True,False,0.10510119540774054,0.2479055074852356
"('NG', 'K')",conquer,CCX,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,0,True,False,0.00792993253639484,0.7520944925147645
"('NG', 'K')",conquer,X,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('D', 'L')",wedlock,XC,0.0,1.0,0.0,0,CX,0,1,0,0,3,True,True,0.8771067415730337,0.0
"('D', 'L')",wedlock,CX,0.0,1.0,0.0,0,CX,0,1,0,0,17,True,True,0.12289325842696627,0.1299650460756276
"('D', 'L')",wedlock,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8700349539243725
"('D', 'L')",wedlock,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('D',)",adorn,XC,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,20,False,True,0.8771067415730337,0.21693121693121697
"('D',)",adorn,CX,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,0,False,True,0.12289325842696627,0.783068783068783
"('D',)",adorn,X,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('T', 'S')",pizza,XC,0.0078058922299394625,0.8781160030165285,0.11407810475353211,0,CX,0.25,0.25,0.25,0,8,True,False,0.8139459107201042,0.00042802111570837496
"('T', 'S')",pizza,CX,0.0078058922299394625,0.8781160030165285,0.11407810475353211,0,CX,0.25,0.25,0.25,0,10,True,False,0.17953730856956662,0.21829076901127123
"('T', 'S')",pizza,CCX,0.0078058922299394625,0.8781160030165285,0.11407810475353211,0,CX,0.25,0.25,0.25,0,2,True,False,0.0065167807103290966,0.7812812098730203
"('T', 'S')",pizza,X,0.0078058922299394625,0.8781160030165285,0.11407810475353211,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('L',)",relieve,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,19,False,True,0.7553674024795888,0.1299650460756276
"('L',)",relieve,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,1,False,True,0.24463259752041122,0.8700349539243725
"('L',)",relieve,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('L',)",belie,XC,0.31565311098505777,0.6843468890149422,0,0,XC,1,0,0,0,18,False,True,0.7553674024795888,0.1299650460756276
"('L',)",belie,CX,0.31565311098505777,0.6843468890149422,0,0,XC,1,0,0,0,1,False,True,0.24463259752041122,0.8700349539243725
"('L',)",belie,X,0.31565311098505777,0.6843468890149422,0,0,XC,1,0,0,0,1,False,True,,
"('M', 'P')",impact,XC,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,True,True,0.9048539000241487,0.0
"('M', 'P')",impact,CX,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,20,True,True,0.08910891089108909,0.1854826714264465
"('M', 'P')",impact,CCX,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,True,True,0.006037189084762133,0.8145173285735534
"('M', 'P')",impact,X,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('M', 'P')",impair,XC,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,True,True,0.9048539000241487,0.0
"('M', 'P')",impair,CX,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,20,True,True,0.08910891089108909,0.1854826714264465
"('M', 'P')",impair,CCX,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,True,True,0.006037189084762133,0.8145173285735534
"('M', 'P')",impair,X,0.0,0.7707032826781322,0.22929671732186793,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'Z')",benzene,XC,0.0,0.2865272202267765,0.7134727797732234,0,CX,0.25,0.25,0.25,0,0,False,True,0.7154859652472789,0.0
"('N', 'Z')",benzene,CX,0.0,0.2865272202267765,0.7134727797732234,0,CX,0.25,0.25,0.25,0,20,False,True,0.2774489211380561,0.01012292118582791
"('N', 'Z')",benzene,CCX,0.0,0.2865272202267765,0.7134727797732234,0,CX,0.25,0.25,0.25,0,0,False,True,0.0070651136146648846,0.9898770788141721
"('N', 'Z')",benzene,X,0.0,0.2865272202267765,0.7134727797732234,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('S',)",icy,XC,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,17,True,False,0.8349860724233983,0.2183842420782187
"('S',)",icy,CX,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,3,True,False,0.16501392757660163,0.7816157579217813
"('S',)",icy,X,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,0,True,False,,
"('B',)",piebald,XC,0.924360571883047,0.07563942811695307,0,0,XC,1,0,0,0,20,True,False,0.9850157728706624,0.15676008623344626
"('B',)",piebald,CX,0.924360571883047,0.07563942811695307,0,0,XC,1,0,0,0,0,True,False,0.014984227129337538,0.8432399137665537
"('B',)",piebald,X,0.924360571883047,0.07563942811695307,0,0,XC,1,0,0,0,0,True,False,,
"('N',)",senile,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,19,True,False,0.7205769230769231,0.0939774983454666
"('N',)",senile,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,1,True,False,0.27942307692307683,0.9060225016545335
"('N',)",senile,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('V',)",bravo,XC,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,18,True,False,0.9457344775365977,0.07170706899474488
"('V',)",bravo,CX,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,2,True,False,0.05426552246340232,0.9282929310052551
"('V',)",bravo,X,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('T',)",chatter,XC,0.38148849821433184,0.6185115017856682,0,0,XC,1,0,0,0,18,True,True,0.8192850114791734,0.119755666291593
"('T',)",chatter,CX,0.38148849821433184,0.6185115017856682,0,0,XC,1,0,0,0,2,True,True,0.18071498852082649,0.8802443337084069
